22|19|2
22|94|2
22|54|7
22|95|3
22|18|2
22|96|2
22|97|4
22|98|2
22|99|2
22|52|16
22|100|6
22|101|2
22|26|4
22|20|2
22|102|2
22|103|2
22|104|2
22|6|9
22|7|5
22|105|2
22|106|3
22|21|3
22|107|3
23|24|3
23|25|3
23|26|3
23|27|2
23|28|2
24|193|3
24|192|3
24|23|3
24|28|2
24|79|5
24|37|2
24|80|5
24|129|5
24|98|4
24|100|2
24|26|2
24|209|4
24|213|3
24|212|3
24|89|3
24|2|4
24|25|2
24|111|3
24|199|3
24|27|4
24|114|3
24|240|2
24|200|2
24|274|2
24|204|3
24|206|3
24|205|3
24|70|5
24|207|3
24|6|10
24|208|3
24|210|2
24|211|3
24|215|2
24|214|2
25|285|4
25|139|7
25|193|3
25|192|3
25|23|3
25|28|2
25|37|2
25|222|2
25|202|3
25|100|2
25|26|2
25|146|9
25|209|4
25|212|3
25|213|3
25|89|3
25|75|9
25|111|3
25|199|3
25|27|4
25|114|3
25|115|2
25|200|2
25|110|5
25|220|9
25|20|4
25|204|3
25|206|3
25|205|2
25|24|2
25|207|3
25|208|2
25|210|2
25|211|3
25|58|5
25|215|2
25|214|2
26|285|2
26|3|7
26|61|13
26|193|2
26|192|3
26|23|3
26|28|2
26|37|2
26|129|7
26|222|2
26|202|3
26|100|2
26|127|5
26|90|8
26|12|7
26|209|3
26|212|3
26|213|2
26|89|3
26|22|4
26|2|7
26|25|2
26|111|3
26|199|3
26|27|4
26|114|3
26|240|2
26|115|2
26|200|2
26|274|2
26|204|3
26|206|3
26|205|3
26|109|5
26|24|2
26|128|5
26|102|7
26|207|4
26|208|2
26|6|12
26|210|2
26|211|3
26|171|7
26|215|2
26|214|2
27|198|11
27|25|4
27|193|3
27|192|2
27|111|2
27|19|6
27|199|2
27|114|2
27|23|2
27|79|6
27|37|3
27|200|5
27|201|8
27|100|3
27|202|2
27|26|4
27|204|6
27|205|3
27|206|2
27|125|7
27|24|4
27|207|2
27|208|3
27|209|2
27|210|3
27|211|2
27|212|2
27|213|3
27|89|4
27|214|2
27|215|3
28|198|9
28|25|2
28|193|2
28|192|2
28|111|2
28|199|2
28|19|4
28|114|2
28|23|2
28|79|4
28|37|3
28|200|2
28|201|6
28|100|2
28|202|3
28|203|1
28|26|2
28|204|4
28|205|3
28|206|2
28|125|5
28|24|2
28|207|3
28|208|2
28|209|3
28|210|3
28|211|2
28|212|2
28|213|2
28|89|4
28|214|3
28|215|2
29|30|3
29|31|2
29|32|2
29|5|2
29|33|2
29|34|3
29|35|2
30|117|3
30|118|4
30|120|3
30|121|3
30|29|3
30|123|2
30|122|3
31|117|2
31|120|2
31|121|2
31|29|2
31|123|2
31|122|2
32|117|2
32|118|3
32|119|3
32|120|2
32|121|2
32|29|2
32|122|2
32|123|2
33|117|2
33|309|2
33|254|2
33|198|8
33|256|2
33|29|2
33|119|2
33|255|2
33|121|2
33|123|3
33|122|2
33|70|4
33|118|2
33|253|2
33|252|2
33|120|2
33|71|2
33|5|2
33|259|2
33|7|6
33|148|2
33|228|2
33|257|2
33|258|2
33|229|2
34|117|3
34|118|3
34|119|4
34|120|3
34|121|3
34|29|3
34|122|3
34|123|2
35|117|2
35|251|2
35|271|2
35|178|7
35|254|2
35|256|2
35|29|2
35|270|3
35|48|1
35|119|2
35|121|2
35|255|2
35|122|2
35|252|2
35|253|2
35|118|2
35|120|2
35|71|2
35|259|2
35|148|2
35|17|4
35|183|3
35|258|2
35|257|2
35|229|2
36|4|1
37|24|2
37|25|2
37|27|3
37|26|2
37|28|3
38|39|2
38|40|2
39|131|9
39|132|2
39|133|1
39|40|2
39|129|6
39|38|2
39|134|2
39|135|2
39|136|2
39|137|2
39|127|9
40|225|8
40|132|2
40|226|7
40|227|1
40|38|2
40|135|2
40|134|2
40|136|2
40|39|2
40|137|2
40|12|6
41|42|2
41|43|2
41|17|2
41|44|1
41|45|9
42|268|2
42|296|3
42|51|2
42|43|5
42|41|2
42|315|1
43|42|5
43|46|8
43|194|2
43|41|2
44|41|1
45|153|3
45|46|7
45|41|9
46|47|9
46|43|8
46|17|4
46|45|7
47|46|9
47|153|2
47|297|2
48|35|1
49|50|5
49|51|2
50|49|5
50|267|2
51|42|2
51|49|2
51|281|2
52|6|7
52|53|2
52|54|9
52|55|8
52|56|3
52|22|16
53|52|2
53|54|8
54|2|7
54|53|8
54|52|9
54|197|3
54|55|3
54|86|5
54|22|7
54|56|7
55|75|6
55|232|2
55|299|2
55|249|2
55|54|3
55|196|3
55|243|2
55|244|2
55|265|2
55|52|8
55|284|2
55|85|3
55|290|2
55|301|5
55|300|2
55|302|3
55|266|2
55|286|2
55|293|2
55|197|2
55|303|2
55|86|2
55|262|2
55|84|2
55|7|5
55|11|3
56|52|3
56|54|7
57|58|1
58|139|4
58|25|5
58|145|2
58|57|1
58|138|2
58|150|2
58|151|2
58|152|2
58|15|6
58|140|5
58|70|2
58|69|2
58|141|2
58|128|8
58|142|2
58|5|4
58|143|2
58|144|2
58|147|2
58|146|3
59|9|6
59|60|3
59|4|2
59|61|5
59|62|2
59|63|6
60|4|3
60|62|2
60|59|3
61|184|2
61|185|1
61|186|2
61|187|2
61|4|5
61|128|5
61|188|2
61|189|2
61|190|2
61|73|3
61|26|13
61|59|5
61|191|2
62|60|2
62|4|2
62|59|2
63|310|2
63|248|2
63|4|8
63|311|2
63|59|6
63|250|2
64|16|4
64|65|2
64|66|4
64|67|1
65|242|6
65|64|2
66|268|6
66|64|4
66|267|3
67|64|1
68|69|2
68|70|2
69|70|2
69|68|2
69|58|2
69|89|7
70|33|4
70|145|2
70|153|6
70|12|8
70|151|2
70|150|2
70|138|2
70|152|2
70|68|2
70|24|5
70|140|5
70|69|2
70|141|2
70|142|2
70|143|2
70|144|2
70|147|2
70|154|2
70|58|2
71|33|2
71|5|2
71|35|2
72|73|1
73|184|2
73|186|2
73|187|2
73|61|3
73|4|5
73|72|1
73|128|8
73|188|2
73|189|2
73|129|5
73|190|2
73|12|5
73|191|2
74|75|3
74|76|2
74|77|3
75|76|2
75|131|2
75|178|6
75|25|9
75|198|2
75|179|6
75|77|2
75|233|3
75|234|3
75|235|3
75|236|2
75|74|3
75|237|3
75|55|6
75|238|2
75|88|3
75|239|3
76|75|2
76|226|3
76|273|1
76|77|2
76|153|6
76|109|12
76|233|2
76|197|7
76|236|2
76|235|2
76|234|2
76|74|2
76|237|2
76|238|2
76|88|2
76|239|2
77|225|6
77|75|2
77|76|2
77|131|4
77|226|5
77|198|2
77|224|6
77|85|8
77|233|3
77|169|4
77|234|3
77|235|3
77|86|7
77|74|3
77|237|3
77|238|3
77|88|3
77|258|4
77|239|3
78|79|3
78|80|2
79|109|3
79|131|12
79|24|5
79|82|4
79|216|4
79|108|3
79|217|4
79|27|6
79|28|4
79|218|3
79|219|2
79|78|3
79|110|3
79|220|4
80|109|2
80|131|12
80|24|5
80|82|2
80|216|3
80|108|2
80|217|3
80|218|2
80|78|2
80|219|2
80|110|2
80|220|2
81|82|1
82|109|2
82|110|2
82|81|1
82|79|4
82|80|2
83|84|2
83|85|2
83|86|2
84|83|2
84|55|2
85|299|3
85|196|3
85|77|8
85|244|3
85|243|4
85|9|6
85|265|4
85|284|4
85|127|12
85|290|3
85|300|3
85|301|6
85|302|3
85|266|3
85|293|2
85|286|3
85|303|4
85|83|2
85|55|3
86|299|2
86|54|5
86|196|3
86|77|7
86|244|2
86|243|2
86|9|5
86|265|2
86|284|2
86|127|11
86|290|2
86|300|2
86|301|5
86|302|3
86|266|2
86|286|2
86|293|2
86|303|2
86|83|2
86|55|2
87|5|1
88|75|3
88|76|2
88|77|3
89|69|7
89|24|3
89|25|3
89|26|3
89|90|6
89|27|4
89|28|4
90|125|2
90|128|3
90|26|8
90|127|3
90|12|4
90|204|6
90|129|3
90|89|6
91|2|2
91|19|2
91|20|3
91|21|2
91|22|2
92|19|2
92|22|2
93|2|2
93|6|8
93|19|2
93|20|3
93|21|2
93|22|2
94|2|2
94|6|8
94|19|2
94|20|3
94|21|2
94|22|2
95|2|2
95|6|7
95|19|2
95|20|3
95|21|2
95|22|3
96|2|3
96|6|8
96|19|3
96|20|3
96|21|2
96|22|2
97|2|2
97|6|7
97|22|4
98|6|8
98|24|4
98|22|2
99|6|10
99|2|2
99|22|2
100|24|2
100|25|2
100|27|3
100|26|2
100|28|2
100|22|6
101|2|3
101|19|3
101|20|3
101|21|2
101|22|2
102|6|7
102|2|2
102|19|2
102|26|7
102|20|3
102|21|3
102|22|2
103|2|2
103|6|9
103|19|2
103|20|3
103|21|2
103|22|2
104|6|9
104|2|2
104|19|2
104|20|3
104|301|6
104|21|2
104|22|2
105|6|8
105|2|2
105|19|2
105|20|2
105|21|2
105|22|2
106|2|2
106|6|9
106|19|2
106|20|3
106|21|2
106|22|3
107|2|2
107|6|7
107|19|2
107|20|3
107|21|2
107|22|3
108|109|2
108|110|2
108|79|3
108|80|2
109|76|12
109|82|2
109|216|2
109|108|2
109|217|3
109|246|2
109|218|2
109|79|3
109|291|1
109|80|2
109|219|2
109|292|1
109|110|2
109|220|2
109|26|5
110|109|2
110|82|2
110|25|5
110|216|2
110|108|2
110|217|3
110|246|2
110|218|2
110|79|3
110|80|2
110|129|6
110|247|1
110|220|2
110|158|6
110|12|6
111|24|3
111|25|3
111|27|2
111|26|3
111|28|2
112|19|1
113|19|1
114|24|3
114|25|3
114|27|2
114|26|3
114|115|5
114|28|2
114|116|15
115|25|2
115|26|2
115|114|5
116|251|2
116|114|15
116|5|3
117|30|3
117|31|2
117|32|2
117|33|2
117|5|2
117|35|2
117|34|3
118|30|4
118|32|3
118|5|2
118|33|2
118|34|3
118|35|2
119|32|3
119|5|2
119|33|2
119|34|4
119|35|2
120|30|3
120|31|2
120|32|2
120|33|2
120|5|2
120|35|2
120|34|3
121|30|3
121|31|2
121|32|2
121|33|2
121|5|2
121|35|2
121|34|3
122|30|3
122|31|2
122|32|2
122|5|2
122|33|2
122|34|3
122|35|2
123|30|2
123|31|2
123|32|2
123|33|3
123|34|2
124|125|2
124|126|2
124|127|2
124|128|2
124|12|2
124|129|2
125|27|7
125|159|2
125|28|5
125|129|2
125|163|3
125|124|2
125|126|2
125|130|2
125|165|2
125|90|2
125|127|2
125|166|3
125|167|3
125|168|2
125|128|2
125|170|3
125|173|2
125|172|2
125|171|3
125|174|3
125|175|2
126|125|2
126|128|2
126|241|1
126|264|5
126|129|2
126|124|2
126|130|3
126|170|2
126|127|2
126|173|2
126|12|2
126|175|2
127|159|2
127|129|2
127|124|2
127|163|2
127|130|2
127|126|2
127|39|9
127|85|12
127|90|3
127|165|2
127|26|5
127|12|2
127|166|2
127|167|2
127|168|2
127|125|2
127|223|6
127|86|11
127|170|2
127|173|2
127|171|2
127|172|3
127|174|2
127|175|2
128|61|5
128|159|2
128|160|2
128|161|3
128|129|2
128|124|2
128|162|2
128|163|2
128|130|2
128|126|2
128|164|2
128|165|2
128|90|3
128|26|5
128|166|2
128|12|2
128|167|2
128|168|2
128|15|8
128|125|2
128|169|5
128|73|8
128|170|2
128|58|8
128|171|2
128|172|2
128|173|2
128|174|2
128|175|2
129|179|11
129|156|3
129|159|2
129|221|1
129|153|8
129|124|2
129|163|2
129|110|6
129|130|2
129|126|2
129|39|6
129|165|2
129|127|2
129|90|3
129|26|7
129|166|2
129|12|2
129|167|2
129|168|2
129|125|2
129|24|5
129|128|2
129|73|5
129|170|2
129|171|2
129|172|2
129|173|2
129|174|2
129|175|2
130|125|2
130|126|3
130|127|2
130|128|2
130|12|2
130|129|2
131|75|2
131|226|4
131|198|2
131|39|9
131|79|12
131|80|12
131|77|4
132|39|2
132|40|2
133|39|1
134|39|2
134|155|13
134|40|2
135|39|2
135|40|2
136|39|2
136|40|2
137|39|2
137|40|2
138|139|3
138|140|5
138|70|2
138|141|2
138|142|2
138|143|2
138|144|2
138|145|2
138|146|3
138|147|2
138|58|2
138|148|4
138|149|1
138|150|2
138|151|2
138|152|2
139|287|2
139|201|3
139|25|7
139|154|3
139|58|4
139|176|2
139|288|2
139|138|3
140|70|5
140|58|5
140|160|13
140|204|7
140|138|5
141|70|2
141|58|2
141|138|2
142|70|2
142|58|2
142|138|2
143|70|2
143|58|2
143|138|2
144|70|2
144|58|2
144|138|2
145|70|2
145|58|2
145|138|2
146|287|3
146|201|4
146|25|9
146|154|3
146|58|3
146|176|4
146|138|3
146|288|7
147|70|2
147|58|2
147|138|2
147|288|4
148|251|2
148|279|9
148|280|1
148|5|2
148|33|2
148|138|4
148|229|2
148|35|2
149|138|1
150|70|2
150|58|2
150|138|2
151|70|2
151|58|2
151|138|2
152|70|2
152|58|2
152|138|2
153|47|2
153|76|6
153|312|2
153|295|2
153|313|2
153|298|2
153|279|2
153|178|2
153|180|2
153|297|2
153|129|8
153|306|2
153|15|2
153|70|6
153|5|5
153|278|2
153|177|2
153|260|2
153|17|4
153|45|3
154|201|2
154|139|3
154|287|4
154|70|2
154|146|3
154|288|4
155|134|13
155|4|2
156|4|2
156|182|3
156|289|3
156|158|2
156|129|3
157|4|6
157|261|4
158|110|6
158|4|3
158|156|2
158|182|2
158|289|2
159|125|2
159|128|2
159|127|2
159|12|2
159|129|2
160|140|13
160|128|2
160|195|5
161|128|3
161|12|2
162|128|2
162|12|2
163|125|3
163|127|2
163|128|2
163|12|2
163|129|2
164|128|2
164|12|2
165|125|2
165|128|2
165|127|2
165|12|2
165|129|2
166|125|3
166|127|2
166|128|2
166|12|2
166|129|2
167|125|3
167|127|2
167|128|2
167|12|2
167|129|2
168|125|2
168|128|2
168|127|2
168|12|2
168|129|2
169|223|2
169|128|5
169|307|2
169|264|2
169|77|4
169|305|2
170|125|3
170|126|2
170|127|2
170|128|2
170|12|2
170|129|2
171|125|3
171|128|2
171|26|7
171|127|2
171|12|2
171|129|2
172|125|2
172|127|3
172|128|2
172|12|2
172|129|2
173|125|2
173|126|2
173|127|2
173|128|2
173|12|2
173|129|2
174|125|3
174|128|2
174|127|2
174|12|2
174|129|2
175|125|2
175|126|2
175|127|2
175|128|2
175|12|2
175|129|2
176|139|2
176|146|4
177|15|3
177|153|2
177|178|2
177|179|2
177|180|2
178|15|2
178|75|6
178|279|2
178|298|3
178|179|2
178|180|2
178|297|2
178|177|2
178|278|2
178|153|2
178|260|3
178|35|7
179|15|2
179|75|6
179|178|2
179|279|2
179|298|3
179|224|2
179|180|2
179|5|7
179|276|2
179|278|2
179|177|2
179|129|11
179|277|3
179|306|2
179|260|3
180|15|2
180|153|2
180|260|2
180|178|2
180|179|2
180|177|2
181|182|1
182|181|1
182|156|3
182|158|2
182|230|1
183|5|2
183|35|3
184|73|2
184|61|2
185|61|1
186|73|2
186|61|2
187|73|2
187|61|2
188|73|2
188|61|2
189|73|2
189|61|2
190|73|2
190|61|2
190|263|1
191|73|2
191|61|2
192|24|3
192|25|3
192|26|3
192|27|2
192|28|2
193|24|3
193|25|3
193|26|2
193|27|3
193|28|2
194|242|2
194|43|2
195|12|4
195|160|5
196|197|3
196|85|3
196|86|3
196|55|3
197|76|7
197|232|2
197|299|2
197|3|5
197|54|3
197|196|3
197|244|2
197|284|2
197|290|2
197|301|5
197|300|2
197|302|3
197|310|7
197|266|2
197|293|3
197|286|2
197|303|2
197|250|7
197|262|2
197|55|2
198|75|2
198|131|2
198|226|3
198|27|11
198|231|1
198|28|9
198|33|8
198|77|2
199|24|3
199|25|3
199|26|3
199|27|2
199|28|2
200|24|2
200|25|2
200|26|2
200|27|5
200|28|2
201|139|3
201|287|3
201|146|4
201|154|2
201|27|8
201|28|6
201|288|3
202|25|3
202|26|3
202|27|2
202|28|3
203|28|1
204|24|3
204|140|7
204|25|3
204|26|3
204|90|6
204|27|6
204|217|7
204|28|4
205|24|3
205|25|2
205|26|3
205|27|3
205|28|3
206|24|3
206|25|3
206|26|3
206|27|2
206|28|2
207|24|3
207|25|3
207|26|4
207|27|2
207|28|3
208|24|3
208|25|2
208|26|2
208|27|3
208|28|2
209|24|4
209|25|4
209|27|2
209|26|3
209|28|3
210|24|2
210|25|2
210|26|2
210|27|3
210|28|3
211|24|3
211|25|3
211|26|3
211|27|2
211|28|2
212|24|3
212|25|3
212|26|3
212|27|2
212|28|2
213|24|3
213|25|3
213|26|2
213|27|3
213|28|2
214|24|2
214|25|2
214|26|2
214|27|2
214|28|3
215|24|2
215|25|2
215|26|2
215|27|3
215|28|2
216|109|2
216|110|2
216|220|2
216|79|4
216|80|3
217|109|3
217|110|3
217|204|7
217|79|4
217|80|3
218|109|2
218|110|2
218|79|3
218|80|2
219|109|2
219|79|2
219|80|2
220|109|2
220|110|2
220|216|2
220|25|9
220|79|4
220|80|2
221|129|1
222|25|2
222|26|2
223|225|2
223|226|2
223|169|2
223|304|2
223|264|3
223|305|2
223|306|7
223|127|6
224|277|3
224|306|2
224|270|2
224|15|2
224|179|2
224|12|7
224|297|2
224|77|6
224|276|2
225|223|2
225|40|8
225|77|6
226|76|3
226|131|4
226|223|2
226|198|3
226|40|7
226|77|5
227|40|1
228|33|2
228|229|2
229|251|3
229|148|2
229|228|2
229|272|2
229|33|2
229|258|2
229|35|2
230|182|1
231|198|1
232|197|2
232|55|2
233|75|3
233|76|2
233|77|3
234|75|3
234|76|2
234|77|3
235|75|3
235|76|2
235|77|3
236|76|2
236|75|2
237|76|2
237|75|3
237|77|3
238|76|2
238|75|2
238|77|3
239|76|2
239|75|3
239|77|3
240|24|2
240|26|2
241|126|1
242|65|6
242|194|2
243|85|4
243|55|2
243|86|2
244|85|3
244|197|2
244|55|2
244|86|2
245|9|1
246|109|2
246|110|2
247|110|1
248|249|12
248|250|4
248|63|2
249|248|12
249|55|2
250|248|4
250|197|7
250|63|2
251|148|2
251|272|2
251|5|2
251|116|2
251|35|2
251|229|3
252|5|2
252|33|2
252|35|2
253|5|2
253|33|2
253|35|2
254|283|1
254|33|2
254|5|2
254|35|2
255|5|2
255|33|2
255|35|2
256|5|2
256|33|2
256|35|2
257|5|2
257|33|2
257|35|2
258|5|2
258|33|2
258|77|4
258|35|2
258|229|2
259|5|2
259|33|2
259|35|2
260|15|3
260|153|2
260|178|3
260|179|3
260|180|2
261|157|4
261|262|2
262|261|2
262|197|2
262|55|2
263|190|1
264|126|5
264|223|3
264|169|2
265|85|4
265|55|2
265|86|2
266|85|3
266|197|2
266|86|2
266|55|2
267|50|2
267|282|2
267|66|3
268|308|2
268|42|2
268|16|2
268|66|6
269|15|2
269|270|2
270|306|2
270|224|2
270|297|2
270|269|2
270|35|3
271|309|3
271|35|2
272|251|2
272|229|2
273|76|1
274|24|2
274|26|2
275|20|1
276|277|3
276|224|2
276|179|2
277|179|3
277|224|3
277|276|3
278|15|2
278|153|2
278|178|2
278|179|2
279|15|2
279|153|2
279|178|2
279|179|2
279|148|9
280|148|1
281|51|2
281|282|2
282|281|2
282|267|2
283|254|1
284|85|4
284|197|2
284|55|2
284|86|2
285|25|4
285|26|2
286|85|3
286|197|2
286|55|2
286|86|2
287|201|3
287|139|2
287|146|3
287|154|4
288|201|3
288|139|2
288|147|4
288|146|7
288|154|4
289|156|3
289|158|2
290|85|3
290|197|2
290|55|2
290|86|2
291|109|1
292|109|1
293|85|2
293|197|3
293|55|2
293|86|2
294|308|2
294|16|5
295|153|2
295|296|9
295|297|2
296|42|3
296|295|9
297|153|2
297|270|2
297|306|2
297|47|2
297|312|2
297|295|2
297|313|2
297|178|2
297|224|2
298|15|3
298|153|2
298|178|3
298|179|3
299|85|3
299|197|2
299|55|2
299|86|2
300|85|3
300|197|2
300|55|2
300|86|2
301|197|5
301|85|6
301|86|5
301|55|5
301|104|6
302|85|3
302|197|3
302|55|3
302|86|3
303|85|4
303|197|2
303|55|2
303|86|2
304|223|2
304|307|3
305|223|2
305|169|2
306|153|2
306|270|2
306|223|7
306|179|2
306|224|2
306|297|2
307|169|2
307|304|3
308|268|2
308|294|2
309|271|3
309|33|2
310|311|5
310|197|7
310|63|2
311|310|5
311|63|2
312|153|2
312|297|2
313|153|2
313|297|2
314|3|1
315|42|1
